LocationX,LocationY,Weighting
681533.362119945,6407673.75035523,4
681539.162119945,6407673.75266727,4
681544.962119946,6407673.75316173,4
681550.762119945,6407673.75361354,4
681556.562119946,6407673.75461289,4
681562.362119946,6407673.75359926,4
681568.162119946,6407673.75459488,4
681573.962119946,6407673.75370081,4
681579.762119946,6407673.75532755,4
681585.562119946,6407673.75381848,4
681591.362119946,6407673.75473747,4
681597.162119946,6407673.75453229,4
681602.962119946,6407673.75404974,4
680483.562119937,6407233.87064666,4
680489.362119937,6407233.86892467,4
680495.162119937,6407233.86793087,4
680500.962119937,6407233.86698573,4
680506.762119937,6407233.86575493,4
680512.562119937,6407233.86531311,4
680518.362119937,6407233.86577973,4
680524.162119937,6407233.86523239,4
680529.962119937,6407233.86502835,4
680535.762119937,6407233.86348069,4
680541.562119937,6407233.86407136,4
680547.362119937,6407233.86213184,4
680553.162119938,6407233.86168528,4
680558.962119938,6407233.86110311,4
680564.762119938,6407233.86112855,4
680570.562119938,6407233.86197376,4
680576.362119938,6407233.86381391,4
680582.162119938,6407233.86434699,4
680587.962119938,6407233.86423976,4
680593.762119938,6407233.86417458,4
680599.562119938,6407233.86462845,4
680605.362119938,6407233.86515997,4
680611.162119938,6407233.865454,4
680616.962119938,6407233.86718014,4
680622.762119938,6407233.86820697,4
680628.562119938,6407233.86544394,4
680634.362119938,6407233.86461667,4
680640.162119938,6407233.86312322,4
680645.962119938,6407233.86123678,4
680651.762119938,6407250.90161611,3
680657.562119939,6407250.89417399,3
680663.362119938,6407250.89879912,3
680669.162119938,6407250.89941512,3
680674.962119939,6407233.84442756,4
680680.762119939,6407233.84509204,4
680686.562119939,6407233.8450897,4
680692.362119939,6407233.84589482,4
680698.162119939,6407233.84551495,4
680703.962119939,6407233.84606416,4
680709.762119939,6407233.84629979,4
680715.562119939,6407233.84604948,4
680721.362119939,6407233.84344217,4
680727.162119939,6407233.84112241,4
680732.962119939,6407233.83864102,4
680738.762119939,6407233.83729026,4
680744.562119939,6407233.83302142,4
680750.362119939,6407233.82852384,4
680756.162119939,6407233.82260255,4
680761.962119939,6407233.8181896,4
680767.762119939,6407233.8137268,4
680773.562119939,6407233.80874655,4
680779.362119939,6407233.80219691,4
680785.162119939,6407233.79345318,4
680790.962119939,6407233.78925706,4
680796.762119939,6407233.77722501,4
680802.56211994,6407233.77749972,4
680808.36211994,6407233.77460092,4
680814.16211994,6407233.77517735,4
680819.96211994,6407233.77233426,4
680825.76211994,6407233.77217313,4
680831.56211994,6407233.77024961,4
680837.36211994,6407233.76991489,4
680843.16211994,6407233.76647783,4
680848.96211994,6407233.76337934,4
680854.76211994,6407233.75885727,4
680860.56211994,6407233.753822,4
680866.36211994,6407233.74862684,4
680872.16211994,6407233.74502987,4
680877.96211994,6407233.7470069,4
680883.76211994,6407233.74201516,4
680889.56211994,6407233.7386943,4
680895.36211994,6407233.7369744,4
680901.16211994,6407233.73473625,4
680906.96211994,6407233.73226209,4
680912.76211994,6407233.73201813,4
680918.56211994,6407233.73314608,4
680924.362119941,6407233.72648164,4
680930.162119941,6407233.72920514,4
680935.962119941,6407233.73190854,4
680941.762119941,6407233.73423905,4
680947.562119941,6407250.81938028,3
680959.162119941,6407250.83491783,3
680964.962119941,6407250.84121321,3
680970.762119941,6407233.77867949,4
680976.562119941,6407233.78734919,4
680982.362119941,6407233.79352394,4
680988.162119941,6407233.80155731,4
680993.962119941,6407233.8166482,4
680999.762119941,6407233.82195078,4
681005.562119941,6407233.8285485,4
681011.362119941,6407233.83360781,4
681017.162119941,6407233.8394991,4
681022.962119941,6407233.84408988,4
681028.762119941,6407233.84984611,4
681034.562119941,6407233.85520717,4
681040.362119941,6407233.85913517,4
681046.162119941,6407233.86405892,4
681051.962119942,6407233.86983738,4
681057.762119942,6407233.87311976,4
681063.562119942,6407233.87561826,4
681069.362119942,6407233.87756809,4
681075.162119942,6407233.88004935,4
681080.962119942,6407233.883556,4
681086.762119942,6407233.88569004,4
681092.562119942,6407233.88881357,4
681098.362119942,6407233.89084976,4
681104.162119942,6407233.89242684,4
681109.962119942,6407233.89477118,4
681115.762119942,6407233.89652187,4
681121.562119942,6407233.8981775,4
681127.362119942,6407233.90006245,4
681133.162119942,6407233.90102527,4
681138.962119942,6407233.90269085,4
681144.762119942,6407233.90409902,4
681150.562119942,6407233.90154053,4
681156.362119942,6407233.90258946,4
681162.162119942,6407233.90367154,4
681167.962119942,6407233.90462864,4
681173.762119943,6407250.91781262,3
681179.562119943,6407250.91800015,3
681185.362119943,6407250.91811472,3
681191.162119943,6407250.91828603,3
681196.962119943,6407233.90854978,4
681202.762119943,6407233.90848566,4
681208.562119943,6407233.9102985,4
681214.362119943,6407233.91032732,4
681220.162119943,6407233.91360437,4
681225.962119943,6407233.91340204,4
681231.762119943,6407233.91341086,4
681237.562119943,6407233.91339882,4
681243.362119943,6407233.91345464,4
681249.162119943,6407233.91346831,4
681254.962119943,6407233.91334338,4
681260.762119943,6407233.91528372,4
681266.562119943,6407233.9150511,4
681272.362119943,6407233.91493704,4
681278.162119943,6407233.91490727,4
681283.962119943,6407233.91652353,4
681289.762119943,6407233.91613388,4
681295.562119944,6407233.91771956,4
681301.362119944,6407233.91920641,4
681307.162119944,6407233.91850264,4
681312.962119944,6407233.91992564,4
681318.762119944,6407233.9212641,4
681324.562119944,6407233.92094163,4
681330.362119944,6407233.92043348,4
681336.162119944,6407233.92143135,4
681341.962119944,6407233.92314353,4
681347.762119944,6407233.9226838,4
681353.562119944,6407233.92253176,4
681359.362119944,6407233.92256762,4
681365.162119944,6407233.92190351,4
681370.962119944,6407233.92322561,4
681376.762119944,6407233.92371643,4
681411.562119944,6407199.83990034,2
681417.362119944,6407199.83987627,2
681481.162119945,6407233.92441639,4
681486.962119945,6407233.92421193,4
681492.762119945,6407233.92460962,4
681498.562119945,6407233.92486011,4
681504.362119945,6407233.92561301,4
681510.162119945,6407233.92577384,4
681515.962119945,6407233.92427475,4
681521.762119945,6407233.92436394,4
681527.562119945,6407233.92456982,4
681533.362119945,6407233.92413539,4
681539.162119945,6407233.92439938,4
681544.962119946,6407233.92412191,4
680315.362119936,6407107.56806617,2
680321.162119936,6407107.56790207,2
680326.962119936,6407107.56719082,2
680332.762119936,6407107.56483125,2
680338.562119936,6407107.56255777,2
680344.362119936,6407107.56009798,2
680350.162119936,6407111.55612759,2
680355.962119936,6407111.55424929,2
680361.762119936,6407111.55062103,2
680367.562119936,6407111.54901469,2
680373.362119936,6407111.55083692,2
680379.162119936,6407111.54727477,2
680431.362119937,6407077.49640679,4
680437.162119937,6407077.49512107,4
680442.962119937,6407077.49428159,4
680448.762119937,6407077.49369283,4
680454.562119937,6407077.49419111,4
680460.362119937,6407077.49508011,4
680466.162119937,6407077.49580953,4
680471.962119937,6407077.49671596,4
680477.762119937,6407077.49771218,4
680483.562119937,6407077.49873239,4
680489.362119937,6407077.49938056,4
680495.162119937,6407077.49986007,4
680500.962119937,6407077.50006321,4
680506.762119937,6407077.49967458,4
680512.562119937,6407077.49882908,4
680518.362119937,6407077.49700926,4
680524.162119937,6407077.49533469,4
680529.962119937,6407077.49360132,4
680535.762119937,6407077.49169811,4
680541.562119937,6407077.49163163,4
680547.362119937,6407077.48959507,4
680553.162119938,6407077.48758012,4
680558.962119938,6407077.48759659,4
680564.762119938,6407077.48573693,4
680570.562119938,6407077.48389357,4
680576.362119938,6407077.48220651,4
680582.162119938,6407077.48242995,4
680587.962119938,6407077.4807101,4
680593.762119938,6407077.48103886,4
680599.562119938,6407077.47932417,4
680605.362119938,6407077.47969897,4
680611.162119938,6407077.47818644,4
680616.962119938,6407077.4782669,4
680622.762119938,6407077.47814076,4
680628.562119938,6407077.47786587,4
680634.362119938,6407077.47956423,4
680640.162119938,6407077.48114541,4
680645.962119938,6407077.48089006,4
680651.762119938,6407077.48067036,4
680657.562119938,6407077.48257736,4
680663.362119938,6407077.48236534,4
680669.162119938,6407077.48230539,4
680674.962119939,6407077.48226333,4
680680.762119939,6407077.48226237,4
680686.562119939,6407077.48237769,4
680692.362119939,6407077.48252521,4
680698.162119939,6407077.48077126,4
680703.962119939,6407077.47915989,4
680709.762119939,6407077.47792921,4
680715.562119939,6407077.4759941,4
680721.362119939,6407077.47493131,4
680727.162119939,6407077.47326167,4
680732.962119939,6407077.47442455,4
680738.762119939,6407077.47616968,4
680744.562119939,6407077.47697905,4
680750.362119939,6407077.47981657,4
680756.162119939,6407077.48107766,4
680761.962119939,6407077.48267471,4
680767.762119939,6407077.48256594,4
680773.562119939,6407077.48113603,4
680779.362119939,6407077.48254531,4
680785.162119939,6407077.48065081,4
680790.962119939,6407077.48085383,4
680796.762119939,6407077.47904314,4
680802.56211994,6407077.47661251,4
680808.36211994,6407077.47565801,4
680814.16211994,6407077.4732309,4
680819.96211994,6407077.47314683,4
680825.76211994,6407077.47088601,4
680831.56211994,6407077.4722732,4
680837.36211994,6407077.47194109,4
680843.16211994,6407077.47042677,4
680848.96211994,6407077.47098927,4
680854.76211994,6407077.47189071,4
680860.56211994,6407077.47352281,4
680866.36211994,6407077.47130593,4
680872.16211994,6407077.47325435,4
680877.96211994,6407077.4727632,4
680883.76211994,6407077.47266725,4
680889.56211994,6407077.47293176,4
680216.762119935,6407287.23031506,3
680222.562119935,6407287.22943297,3
680228.362119935,6407287.22938313,3
680234.162119935,6407287.2290025,3
680802.56211994,6406968.68311907,2
680808.36211994,6406968.68629861,2
680431.362119937,6406934.63743023,4
680437.162119937,6406934.63923418,4
680442.962119937,6406934.63904321,4
680448.762119937,6406934.64092736,4
680454.562119937,6406934.64089008,4
680460.362119937,6406934.64086826,4
680466.162119937,6406934.6408487,4
680471.962119937,6406934.64075983,4
680477.762119937,6406934.64060331,4
680483.562119937,6406934.64249806,4
680489.362119937,6406934.64053827,4
680495.162119937,6406934.64245457,4
680500.962119937,6406934.64233725,4
680506.762119937,6406934.64231504,4
680512.562119937,6406934.64226195,4
680518.362119937,6406934.6420401,4
680524.162119937,6406934.64198237,4
680529.962119937,6406934.64373123,4
680535.762119937,6406934.64360279,4
680541.562119937,6406934.64351052,4
680547.362119937,6406934.64339692,4
680553.162119938,6406934.64345414,4
680558.962119938,6406934.64336439,4
680564.762119938,6406934.64515383,4
680570.562119938,6406934.64586208,4
680576.362119938,6406934.64347296,4
680582.162119938,6406934.64076276,4
680587.962119938,6406934.64059002,4
680605.362119938,6406951.64545036,3
680611.162119938,6406951.64627984,3
680616.962119938,6406951.64504414,3
680622.762119938,6406951.64505633,3
680628.562119938,6406934.64083021,4
680634.362119938,6406934.64096105,4
680640.162119938,6406934.64093948,4
680645.962119938,6406934.64087778,4
680651.762119938,6406934.64844196,4
680657.562119938,6406934.64334983,4
680663.362119938,6406934.64348036,4
680669.162119938,6406934.64355364,4
680674.962119939,6406934.64363003,4
680680.762119939,6406934.64359797,4
680686.562119939,6406934.64373097,4
680692.362119939,6406934.64374718,4
680698.162119939,6406934.64375333,4
680703.962119939,6406934.6436508,4
680709.762119939,6406934.64514872,4
680715.562119939,6406934.64628593,4
680721.362119939,6406934.64479995,4
680727.162119939,6406968.70069345,2
680732.962119939,6406968.69979727,2
680738.762119939,6406968.7006818,2
680744.562119939,6406968.70110984,2
680750.362119939,6406968.70134757,2
680756.162119939,6406968.70100878,2
680761.962119939,6406968.69993201,2
680767.762119939,6406968.6992057,2
680773.562119939,6406968.69745939,2
680779.362119939,6406968.69657033,2
680785.162119939,6406968.69561716,2
680790.962119939,6406968.69513783,2
680796.762119939,6406968.69513734,2
680413.962119936,6407500.30190708,3
680419.762119936,6407500.30126775,3
680425.562119936,6407500.31436224,3
680431.362119936,6407500.314395,3
680437.162119937,6407500.31413826,3
680442.962119937,6407500.3144793,3
680448.762119937,6407517.30484929,4
680454.562119937,6407517.30503167,4
680460.362119937,6407517.30328747,4
680466.162119937,6407517.3036668,4
680471.962119937,6407517.30374433,4
680477.762119937,6407517.30392502,4
680553.162119938,6407639.66259257,2
680558.962119938,6407639.65729518,2
680564.762119938,6407639.65870139,2
680570.562119938,6407639.65863474,2
680576.362119938,6407639.65784555,2
680582.162119938,6407639.65637189,2
680587.962119938,6407639.65726546,2
680593.762119938,6407656.70244824,3
680599.562119938,6407656.70092065,3
680605.362119938,6407656.69991552,3
680611.162119938,6407656.69945702,3
680616.962119938,6407656.70152139,3
680622.762119938,6407656.7103309,3
680628.562119938,6407656.70633559,3
680634.362119938,6407656.70897322,3
680640.162119938,6407656.70981179,3
680645.962119938,6407656.70901461,3
680651.762119938,6407656.70826735,3
680657.562119938,6407656.70756008,3
680663.362119938,6407656.70675414,3
680669.162119938,6407656.70569856,3
680674.962119939,6407656.7060742,3
680680.762119939,6407656.70310625,3
680686.562119939,6407656.70388022,3
680692.362119939,6407656.70426804,3
680466.162119937,6406812.29885604,2
680471.962119937,6406812.29984565,2
680477.762119937,6406812.29984271,2
680483.562119937,6406812.29969534,2
680489.362119937,6406812.30144371,2
680495.162119937,6406812.30108546,2
680500.962119937,6406812.3008149,2
680506.762119937,6406778.23205099,4
680512.562119937,6406778.23320325,4
680518.362119937,6406778.23383331,4
680524.162119937,6406778.23385081,4
680529.962119937,6406778.23473958,4
680535.762119937,6406778.23534617,4
680541.562119937,6406778.2363513,4
680547.362119937,6406778.23781449,4
681527.562119945,6407094.5543774,3
681533.362119945,6407111.60786262,2
680266.212965016,6408840.83791347,4
680260.412965016,6408840.8374992,4
680254.612965016,6408840.83671458,4
681002.812965022,6408980.0748717,4
680997.012965022,6408980.08058949,4
680991.212965022,6408980.08562106,4
680985.412965022,6408980.08850649,4
680979.612965022,6408980.08986289,4
680973.812965022,6408980.08988892,4
680968.012965022,6408980.08836231,4
681475.362119945,6407234.01931267,4
681382.562119944,6407234.00901883,4
681388.362119944,6407199.84553387,2
681394.162119944,6407199.84731622,2
681399.962119944,6407199.85268093,2
681405.762119944,6407199.86216921,2
681469.562119945,6407199.86213484,2
681012.774108325,6408471.11644189,3
681006.974108325,6408472.11177902,3
680599.562119938,6406934.64216665,4
680593.762119938,6406934.64251924,4
681093.974108326,6408474.16359714,4
